before_avg,after_avg,percent_lift,peak_lift,slope_change,mention_id,brand_id,brand_name,song_id,artist_name,title,release_date
35.53839774818709,36.47072129924079,2.6234259564361824,0.6388164046128963,-0.44180665668223845,5114,3,,10365953,,,2017-01-01
50.741301646604924,55.241305918028594,8.868523520890163,3.500124262120565,-0.30967106802159083,5120,59,,10483007,,,2022-01-01
60.90793206979005,61.784244649357525,1.4387495187802204,1.0137842637455918,-0.10421155008322575,5152,11,,10683876,,,2024-01-01
32.1142499418372,30.299074988421214,-5.652241471144325,-0.7613797447969084,-0.2715021946197873,5169,4,,10751545,,,2016-01-01
61.713974039236426,56.28703003401353,-8.793703678334863,-3.005105430228909,-0.7906307507521856,5202,15,,10881264,,,2022-01-01
0.927335872,1.3850109132117332,49.35375137932718,0.04071409919999991,0.13377422011163878,5239,57,,11094536,,,2009-01-01
73.19445118076479,70.45166941266466,-3.747253683600882,2.455959266512153,-1.7177748399069612,5253,2,,11369386,,,2025-01-01
70.16049458488223,68.78981801364496,-1.9536301437548267,0.7139412696829766,-0.605652172273352,5254,24,,11369386,,,2025-01-01
72.82004113300074,69.59816779706088,-4.424432183457696,1.8788041727055287,-1.8527988637572292,5270,2,,11590299,,,2023-01-01
66.18972832586266,65.76887868786493,-0.6358231838019711,0.3780800123079615,-0.38264768573184793,5271,14,,11590299,,,2023-01-01
32.39131013669015,33.2321135942508,2.5957685996229505,-0.6373307556059835,0.4879613853791313,5307,40,,11980536,,,2025-01-01
67.77787672862905,65.40492148019179,-3.5010764027075645,-0.5645890487666065,-0.6737517653107842,5365,6,,12325845,,,2023-01-01
69.34422520229033,46.41826096013147,-33.06110087025825,-9.985517742254274,-1.795865070682507,5366,9,,12325845,,,2023-01-01
43.27854474861441,40.00759619534504,-7.5578986590082,-0.9691527006449974,-0.44290288271211814,5414,3,,12570804,,,2024-01-01
