label,query,month,interest
omega,omega,2013-09-01,62.0
omega,omega,2013-10-01,59.0
omega,omega,2013-11-01,62.0
omega,omega,2013-12-01,57.0
omega,omega,2014-01-01,63.0
omega,omega,2014-02-01,65.0
omega,omega,2014-03-01,63.0
omega,omega,2014-04-01,58.0
omega,omega,2014-05-01,68.0
omega,omega,2014-06-01,59.0
omega,omega,2014-07-01,61.0
omega,omega,2014-08-01,62.0
omega,omega,2014-09-01,64.0
omega,omega,2014-10-01,64.0
omega,omega,2014-11-01,89.0
omega,omega,2014-12-01,100.0
omega,omega,2015-01-01,80.0
omega,omega,2015-02-01,72.0
omega,omega,2015-03-01,68.0
omega,omega,2015-04-01,69.0
omega,omega,2015-05-01,58.0
omega,omega,2015-06-01,59.0
omega,omega,2015-07-01,61.0
omega,omega,2015-08-01,63.0
omega,omega,2015-09-01,61.0
omega,omega,2015-10-01,60.0
omega,omega,2015-11-01,64.0
omega,omega,2015-12-01,60.0
omega,omega,2016-01-01,62.0
omega,omega,2016-02-01,62.0
omega,omega,2016-03-01,65.0
omega,omega,2016-04-01,61.0
omega,omega,2016-05-01,64.0
omega,omega,2016-06-01,57.0
omega,omega,2016-07-01,64.0
omega,omega,2016-08-01,67.0
omega,omega,2016-09-01,60.0
omega,omega,2016-10-01,60.0
omega,omega,2016-11-01,56.0
omega,omega,2016-12-01,55.0
omega,omega,2017-01-01,59.0
omega,omega,2017-02-01,56.0
omega,omega,2017-03-01,57.0
omega,omega,2017-04-01,54.0
omega,omega,2017-05-01,55.0
omega,omega,2017-06-01,59.0
omega,omega,2017-07-01,60.0
omega,omega,2017-08-01,59.0
omega,omega,2017-09-01,53.0
omega,omega,2017-10-01,55.0
omega,omega,2017-11-01,58.0
omega,omega,2017-12-01,55.0
omega,omega,2018-01-01,59.0
omega,omega,2018-02-01,58.0
omega,omega,2018-03-01,58.0
omega,omega,2018-04-01,56.0
omega,omega,2018-05-01,61.0
omega,omega,2018-06-01,73.0
omega,omega,2018-07-01,61.0
omega,omega,2018-08-01,58.0
omega,omega,2018-09-01,55.0
omega,omega,2018-10-01,54.0
omega,omega,2018-11-01,53.0
omega,omega,2018-12-01,55.0
omega,omega,2019-01-01,61.0
omega,omega,2019-02-01,57.0
omega,omega,2019-03-01,57.0
omega,omega,2019-04-01,53.0
omega,omega,2019-05-01,55.0
omega,omega,2019-06-01,55.0
omega,omega,2019-07-01,58.0
omega,omega,2019-08-01,59.0
omega,omega,2019-09-01,57.0
omega,omega,2019-10-01,56.0
omega,omega,2019-11-01,55.0
omega,omega,2019-12-01,55.0
omega,omega,2020-01-01,57.0
omega,omega,2020-02-01,59.0
omega,omega,2020-03-01,49.0
omega,omega,2020-04-01,50.0
omega,omega,2020-05-01,56.0
omega,omega,2020-06-01,55.0
omega,omega,2020-07-01,59.0
omega,omega,2020-08-01,59.0
omega,omega,2020-09-01,59.0
omega,omega,2020-10-01,58.0
omega,omega,2020-11-01,57.0
omega,omega,2020-12-01,58.0
omega,omega,2021-01-01,61.0
omega,omega,2021-02-01,56.0
omega,omega,2021-03-01,60.0
omega,omega,2021-04-01,60.0
omega,omega,2021-05-01,60.0
omega,omega,2021-06-01,60.0
omega,omega,2021-07-01,60.0
omega,omega,2021-08-01,61.0
omega,omega,2021-09-01,60.0
omega,omega,2021-10-01,62.0
omega,omega,2021-11-01,60.0
omega,omega,2021-12-01,58.0
omega,omega,2022-01-01,68.0
omega,omega,2022-02-01,66.0
omega,omega,2022-03-01,89.0
omega,omega,2022-04-01,72.0
omega,omega,2022-05-01,68.0
omega,omega,2022-06-01,71.0
omega,omega,2022-07-01,67.0
omega,omega,2022-08-01,71.0
omega,omega,2022-09-01,68.0
omega,omega,2022-10-01,69.0
omega,omega,2022-11-01,69.0
omega,omega,2022-12-01,70.0
omega,omega,2023-01-01,74.0
omega,omega,2023-02-01,72.0
omega,omega,2023-03-01,76.0
omega,omega,2023-04-01,73.0
omega,omega,2023-05-01,71.0
omega,omega,2023-06-01,71.0
omega,omega,2023-07-01,75.0
omega,omega,2023-08-01,74.0
omega,omega,2023-09-01,75.0
omega,omega,2023-10-01,72.0
omega,omega,2023-11-01,71.0
omega,omega,2023-12-01,68.0
omega,omega,2024-01-01,73.0
omega,omega,2024-02-01,74.0
omega,omega,2024-03-01,80.0
omega,omega,2024-04-01,76.0
omega,omega,2024-05-01,73.0
omega,omega,2024-06-01,66.0
omega,omega,2024-07-01,74.0
omega,omega,2024-08-01,76.0
omega,omega,2024-09-01,77.0
omega,omega,2024-10-01,75.0
omega,omega,2024-11-01,75.0
omega,omega,2024-12-01,74.0
omega,omega,2025-01-01,78.0
omega,omega,2025-02-01,78.0
omega,omega,2025-03-01,80.0
omega,omega,2025-04-01,78.0
omega,omega,2025-05-01,79.0
omega,omega,2025-06-01,77.0
omega,omega,2025-07-01,83.0
omega,omega,2025-08-01,100.0
omega,omega,2025-09-01,99.0
omega,omega,2025-10-01,94.0
omega,Omega SA,2010-01-01,55.0
omega,Omega SA,2010-02-01,59.0
omega,Omega SA,2010-03-01,60.0
omega,Omega SA,2010-04-01,57.0
omega,Omega SA,2010-05-01,53.0
omega,Omega SA,2010-06-01,57.0
omega,Omega SA,2010-07-01,55.0
omega,Omega SA,2010-08-01,62.0
omega,Omega SA,2010-09-01,61.0
omega,Omega SA,2010-10-01,61.0
omega,Omega SA,2010-11-01,61.0
omega,Omega SA,2010-12-01,57.0
omega,Omega SA,2011-01-01,63.0
omega,Omega SA,2011-02-01,61.0
omega,Omega SA,2011-03-01,58.0
omega,Omega SA,2011-04-01,59.0
omega,Omega SA,2011-05-01,58.0
omega,Omega SA,2011-06-01,56.0
omega,Omega SA,2011-07-01,56.0
omega,Omega SA,2011-08-01,58.0
omega,Omega SA,2011-09-01,59.0
omega,Omega SA,2011-10-01,52.0
omega,Omega SA,2011-11-01,56.0
omega,Omega SA,2011-12-01,54.0
omega,Omega SA,2012-01-01,58.0
omega,Omega SA,2012-02-01,57.0
omega,Omega SA,2012-03-01,60.0
omega,Omega SA,2012-04-01,65.0
omega,Omega SA,2012-05-01,61.0
omega,Omega SA,2012-06-01,63.0
omega,Omega SA,2012-07-01,65.0
omega,Omega SA,2012-08-01,62.0
omega,Omega SA,2012-09-01,65.0
omega,Omega SA,2012-10-01,65.0
omega,Omega SA,2012-11-01,66.0
omega,Omega SA,2012-12-01,61.0
omega,Omega SA,2013-01-01,63.0
omega,Omega SA,2013-02-01,62.0
omega,Omega SA,2013-03-01,61.0
omega,Omega SA,2013-04-01,64.0
omega,Omega SA,2013-05-01,57.0
omega,Omega SA,2013-06-01,58.0
omega,Omega SA,2013-07-01,63.0
omega,Omega SA,2013-08-01,56.0
omega,Omega SA,2013-09-01,62.0
omega,Omega SA,2013-10-01,59.0
omega,Omega SA,2013-11-01,62.0
omega,Omega SA,2013-12-01,57.0
omega,Omega SA,2014-01-01,63.0
omega,Omega SA,2014-02-01,65.0
omega,Omega SA,2014-03-01,63.0
omega,Omega SA,2014-04-01,58.0
omega,Omega SA,2014-05-01,68.0
omega,Omega SA,2014-06-01,59.0
omega,Omega SA,2014-07-01,61.0
omega,Omega SA,2014-08-01,62.0
omega,Omega SA,2014-09-01,64.0
omega,Omega SA,2014-10-01,64.0
omega,Omega SA,2014-11-01,89.0
omega,Omega SA,2014-12-01,100.0
omega,Omega SA,2015-01-01,80.0
omega,Omega SA,2015-02-01,72.0
omega,Omega SA,2015-03-01,68.0
omega,Omega SA,2015-04-01,69.0
omega,Omega SA,2015-05-01,58.0
omega,Omega SA,2015-06-01,59.0
omega,Omega SA,2015-07-01,61.0
omega,Omega SA,2015-08-01,63.0
omega,Omega SA,2015-09-01,61.0
omega,Omega SA,2015-10-01,60.0
omega,Omega SA,2015-11-01,64.0
omega,Omega SA,2015-12-01,60.0
omega,Omega SA,2016-01-01,62.0
omega,Omega SA,2016-02-01,62.0
omega,Omega SA,2016-03-01,65.0
omega,Omega SA,2016-04-01,61.0
omega,Omega SA,2016-05-01,64.0
omega,Omega SA,2016-06-01,57.0
omega,Omega SA,2016-07-01,64.0
omega,Omega SA,2016-08-01,67.0
omega,Omega SA,2016-09-01,60.0
omega,Omega SA,2016-10-01,60.0
omega,Omega SA,2016-11-01,56.0
omega,Omega SA,2016-12-01,55.0
omega,Omega SA,2017-01-01,59.0
omega,Omega SA,2017-02-01,56.0
omega,Omega SA,2017-03-01,57.0
omega,Omega SA,2017-04-01,54.0
omega,Omega SA,2017-05-01,55.0
omega,Omega SA,2017-06-01,59.0
omega,Omega SA,2017-07-01,60.0
omega,Omega SA,2017-08-01,59.0
omega,Omega SA,2017-09-01,53.0
omega,Omega SA,2017-10-01,55.0
omega,Omega SA,2017-11-01,58.0
omega,Omega SA,2017-12-01,55.0
omega,Omega SA,2018-01-01,59.0
omega,Omega SA,2018-02-01,58.0
omega,Omega SA,2018-03-01,58.0
omega,Omega SA,2018-04-01,56.0
omega,Omega SA,2018-05-01,61.0
omega,Omega SA,2018-06-01,73.0
omega,Omega SA,2018-07-01,61.0
omega,Omega SA,2018-08-01,58.0
omega,Omega SA,2018-09-01,55.0
omega,Omega SA,2018-10-01,54.0
omega,Omega SA,2018-11-01,53.0
omega,Omega SA,2018-12-01,55.0
omega,Omega SA,2019-01-01,61.0
omega,Omega SA,2019-02-01,57.0
omega,Omega SA,2019-03-01,57.0
omega,Omega SA,2019-04-01,53.0
omega,Omega SA,2019-05-01,55.0
omega,Omega SA,2019-06-01,55.0
omega,Omega SA,2019-07-01,58.0
omega,Omega SA,2019-08-01,59.0
omega,Omega SA,2019-09-01,57.0
omega,Omega SA,2019-10-01,56.0
omega,Omega SA,2019-11-01,55.0
omega,Omega SA,2019-12-01,55.0
omega,Omega SA,2020-01-01,57.0
omega,Omega SA,2020-02-01,59.0
omega,Omega SA,2020-03-01,49.0
omega,Omega SA,2020-04-01,50.0
omega,Omega SA,2020-05-01,56.0
omega,Omega SA,2020-06-01,55.0
omega,Omega SA,2020-07-01,59.0
omega,Omega SA,2020-08-01,59.0
omega,Omega SA,2020-09-01,59.0
omega,Omega SA,2020-10-01,58.0
omega,Omega SA,2020-11-01,57.0
omega,Omega SA,2020-12-01,58.0
omega,Omega SA,2021-01-01,61.0
omega,Omega SA,2021-02-01,56.0
omega,Omega SA,2021-03-01,60.0
omega,Omega SA,2021-04-01,60.0
omega,Omega SA,2021-05-01,60.0
omega,Omega SA,2021-06-01,60.0
omega,Omega SA,2021-07-01,60.0
omega,Omega SA,2021-08-01,61.0
omega,Omega SA,2021-09-01,60.0
omega,Omega SA,2021-10-01,62.0
omega,Omega SA,2021-11-01,60.0
omega,Omega SA,2021-12-01,58.0
omega,Omega SA,2022-01-01,68.0
omega,Omega SA,2022-02-01,66.0
omega,Omega SA,2022-03-01,89.0
omega,Omega SA,2022-04-01,72.0
omega,Omega SA,2022-05-01,68.0
omega,Omega SA,2022-06-01,71.0
omega,Omega SA,2022-07-01,67.0
omega,Omega SA,2022-08-01,71.0
omega,Omega SA,2022-09-01,68.0
omega,Omega SA,2022-10-01,69.0
omega,Omega SA,2022-11-01,69.0
omega,Omega SA,2022-12-01,70.0
omega,Omega SA,2023-01-01,74.0
omega,Omega SA,2023-02-01,72.0
omega,Omega SA,2023-03-01,76.0
omega,Omega SA,2023-04-01,73.0
omega,Omega SA,2023-05-01,71.0
omega,Omega SA,2023-06-01,71.0
omega,Omega SA,2023-07-01,75.0
omega,Omega SA,2023-08-01,74.0
omega,Omega SA,2023-09-01,75.0
omega,Omega SA,2023-10-01,72.0
omega,Omega SA,2023-11-01,71.0
omega,Omega SA,2023-12-01,68.0
omega,Omega SA,2024-01-01,73.0
omega,Omega SA,2024-02-01,74.0
omega,Omega SA,2024-03-01,80.0
omega,Omega SA,2024-04-01,76.0
omega,Omega SA,2024-05-01,73.0
omega,Omega SA,2024-06-01,66.0
omega,Omega SA,2024-07-01,74.0
omega,Omega SA,2024-08-01,76.0
omega,Omega SA,2024-09-01,77.0
omega,Omega SA,2024-10-01,75.0
omega,Omega SA,2024-11-01,75.0
omega,Omega SA,2024-12-01,74.0
omega,Omega SA,2025-01-01,78.0
omega,Omega SA,2025-02-01,78.0
omega,Omega SA,2025-03-01,80.0
omega,Omega SA,2025-04-01,78.0
omega,Omega SA,2025-05-01,79.0
omega,Omega SA,2025-06-01,77.0
omega,Omega SA,2025-07-01,83.0
omega,Omega SA,2025-08-01,100.0
omega,Omega SA,2025-09-01,99.0
omega,Omega SA,2025-10-01,94.0
givenchy,givenchy,2010-01-01,31.0
givenchy,givenchy,2010-02-01,33.0
givenchy,givenchy,2010-03-01,32.0
givenchy,givenchy,2010-04-01,30.0
givenchy,givenchy,2010-05-01,32.0
givenchy,givenchy,2010-06-01,26.0
givenchy,givenchy,2010-07-01,29.0
givenchy,givenchy,2010-08-01,29.0
givenchy,givenchy,2010-09-01,31.0
givenchy,givenchy,2010-10-01,32.0
givenchy,givenchy,2010-11-01,36.0
givenchy,givenchy,2010-12-01,51.0
givenchy,givenchy,2011-01-01,33.0
givenchy,givenchy,2011-02-01,32.0
givenchy,givenchy,2011-03-01,34.0
givenchy,givenchy,2011-04-01,31.0
givenchy,givenchy,2011-05-01,32.0
givenchy,givenchy,2011-06-01,31.0
givenchy,givenchy,2011-07-01,29.0
givenchy,givenchy,2011-08-01,30.0
givenchy,givenchy,2011-09-01,31.0
givenchy,givenchy,2011-10-01,34.0
givenchy,givenchy,2011-11-01,38.0
givenchy,givenchy,2011-12-01,52.0
givenchy,givenchy,2012-01-01,36.0
givenchy,givenchy,2012-02-01,37.0
givenchy,givenchy,2012-03-01,37.0
givenchy,givenchy,2012-04-01,36.0
givenchy,givenchy,2012-05-01,40.0
givenchy,givenchy,2012-06-01,40.0
givenchy,givenchy,2012-07-01,40.0
givenchy,givenchy,2012-08-01,43.0
givenchy,givenchy,2012-09-01,48.0
givenchy,givenchy,2012-10-01,48.0
givenchy,givenchy,2012-11-01,54.0
givenchy,givenchy,2012-12-01,65.0
givenchy,givenchy,2013-01-01,48.0
givenchy,givenchy,2013-02-01,48.0
givenchy,givenchy,2013-03-01,50.0
givenchy,givenchy,2013-04-01,50.0
givenchy,givenchy,2013-05-01,55.0
givenchy,givenchy,2013-06-01,49.0
givenchy,givenchy,2013-07-01,49.0
givenchy,givenchy,2013-08-01,52.0
givenchy,givenchy,2013-09-01,52.0
givenchy,givenchy,2013-10-01,56.0
givenchy,givenchy,2013-11-01,59.0
givenchy,givenchy,2013-12-01,69.0
givenchy,givenchy,2014-01-01,58.0
givenchy,givenchy,2014-02-01,55.0
givenchy,givenchy,2014-03-01,56.0
givenchy,givenchy,2014-04-01,52.0
givenchy,givenchy,2014-05-01,59.0
givenchy,givenchy,2014-06-01,50.0
givenchy,givenchy,2014-07-01,49.0
givenchy,givenchy,2014-08-01,48.0
givenchy,givenchy,2014-09-01,59.0
givenchy,givenchy,2014-10-01,61.0
givenchy,givenchy,2014-11-01,59.0
givenchy,givenchy,2014-12-01,69.0
givenchy,givenchy,2015-01-01,57.0
givenchy,givenchy,2015-02-01,57.0
givenchy,givenchy,2015-03-01,54.0
givenchy,givenchy,2015-04-01,53.0
givenchy,givenchy,2015-05-01,53.0
givenchy,givenchy,2015-06-01,51.0
givenchy,givenchy,2015-07-01,48.0
givenchy,givenchy,2015-08-01,51.0
givenchy,givenchy,2015-09-01,63.0
givenchy,givenchy,2015-10-01,56.0
givenchy,givenchy,2015-11-01,61.0
givenchy,givenchy,2015-12-01,78.0
givenchy,givenchy,2016-01-01,61.0
givenchy,givenchy,2016-02-01,58.0
givenchy,givenchy,2016-03-01,58.0
givenchy,givenchy,2016-04-01,53.0
givenchy,givenchy,2016-05-01,59.0
givenchy,givenchy,2016-06-01,55.0
givenchy,givenchy,2016-07-01,52.0
givenchy,givenchy,2016-08-01,49.0
givenchy,givenchy,2016-09-01,54.0
givenchy,givenchy,2016-10-01,59.0
givenchy,givenchy,2016-11-01,61.0
givenchy,givenchy,2016-12-01,76.0
givenchy,givenchy,2017-01-01,59.0
givenchy,givenchy,2017-02-01,62.0
givenchy,givenchy,2017-03-01,58.0
givenchy,givenchy,2017-04-01,56.0
givenchy,givenchy,2017-05-01,53.0
givenchy,givenchy,2017-06-01,59.0
givenchy,givenchy,2017-07-01,58.0
givenchy,givenchy,2017-08-01,59.0
givenchy,givenchy,2017-09-01,63.0
givenchy,givenchy,2017-10-01,65.0
givenchy,givenchy,2017-11-01,76.0
givenchy,givenchy,2017-12-01,89.0
givenchy,givenchy,2018-01-01,70.0
givenchy,givenchy,2018-02-01,68.0
givenchy,givenchy,2018-03-01,100.0
givenchy,givenchy,2018-04-01,63.0
givenchy,givenchy,2018-05-01,81.0
givenchy,givenchy,2018-06-01,70.0
givenchy,givenchy,2018-07-01,69.0
givenchy,givenchy,2018-08-01,67.0
givenchy,givenchy,2018-09-01,70.0
givenchy,givenchy,2018-10-01,72.0
givenchy,givenchy,2018-11-01,82.0
givenchy,givenchy,2018-12-01,92.0
givenchy,givenchy,2019-01-01,69.0
givenchy,givenchy,2019-02-01,70.0
givenchy,givenchy,2019-03-01,66.0
givenchy,givenchy,2019-04-01,62.0
givenchy,givenchy,2019-05-01,68.0
givenchy,givenchy,2019-06-01,66.0
givenchy,givenchy,2019-07-01,66.0
givenchy,givenchy,2019-08-01,63.0
givenchy,givenchy,2019-09-01,65.0
givenchy,givenchy,2019-10-01,68.0
givenchy,givenchy,2019-11-01,80.0
givenchy,givenchy,2019-12-01,91.0
givenchy,givenchy,2020-01-01,68.0
givenchy,givenchy,2020-02-01,61.0
givenchy,givenchy,2020-03-01,46.0
givenchy,givenchy,2020-04-01,44.0
givenchy,givenchy,2020-05-01,53.0
givenchy,givenchy,2020-06-01,61.0
givenchy,givenchy,2020-07-01,67.0
givenchy,givenchy,2020-08-01,59.0
givenchy,givenchy,2020-09-01,61.0
givenchy,givenchy,2020-10-01,57.0
givenchy,givenchy,2020-11-01,64.0
givenchy,givenchy,2020-12-01,77.0
givenchy,givenchy,2021-01-01,58.0
givenchy,givenchy,2021-02-01,58.0
givenchy,givenchy,2021-03-01,58.0
givenchy,givenchy,2021-04-01,54.0
givenchy,givenchy,2021-05-01,56.0
givenchy,givenchy,2021-06-01,53.0
givenchy,givenchy,2021-07-01,53.0
givenchy,givenchy,2021-08-01,53.0
givenchy,givenchy,2021-09-01,60.0
givenchy,givenchy,2021-10-01,62.0
givenchy,givenchy,2021-11-01,68.0
givenchy,givenchy,2021-12-01,79.0
givenchy,givenchy,2022-01-01,62.0
givenchy,givenchy,2022-02-01,61.0
givenchy,givenchy,2022-03-01,58.0
givenchy,givenchy,2022-04-01,56.0
givenchy,givenchy,2022-05-01,59.0
givenchy,givenchy,2022-06-01,58.0
givenchy,givenchy,2022-07-01,65.0
givenchy,givenchy,2022-08-01,61.0
givenchy,givenchy,2022-09-01,62.0
givenchy,givenchy,2022-10-01,65.0
givenchy,givenchy,2022-11-01,68.0
givenchy,givenchy,2022-12-01,84.0
givenchy,givenchy,2023-01-01,64.0
givenchy,givenchy,2023-02-01,65.0
givenchy,givenchy,2023-03-01,61.0
givenchy,givenchy,2023-04-01,57.0
givenchy,givenchy,2023-05-01,60.0
givenchy,givenchy,2023-06-01,59.0
givenchy,givenchy,2023-07-01,57.0
givenchy,givenchy,2023-08-01,59.0
givenchy,givenchy,2023-09-01,63.0
givenchy,givenchy,2023-10-01,66.0
givenchy,givenchy,2023-11-01,79.0
givenchy,givenchy,2023-12-01,92.0
givenchy,givenchy,2024-01-01,69.0
givenchy,givenchy,2024-02-01,65.0
givenchy,givenchy,2024-03-01,62.0
givenchy,givenchy,2024-04-01,59.0
givenchy,givenchy,2024-05-01,66.0
givenchy,givenchy,2024-06-01,60.0
givenchy,givenchy,2024-07-01,59.0
givenchy,givenchy,2024-08-01,59.0
givenchy,givenchy,2024-09-01,66.0
givenchy,givenchy,2024-10-01,66.0
givenchy,givenchy,2024-11-01,77.0
givenchy,givenchy,2024-12-01,95.0
givenchy,givenchy,2025-01-01,67.0
givenchy,givenchy,2025-02-01,59.0
givenchy,givenchy,2025-03-01,60.0
givenchy,givenchy,2025-04-01,55.0
givenchy,givenchy,2025-05-01,61.0
givenchy,givenchy,2025-06-01,64.0
givenchy,givenchy,2025-07-01,57.0
givenchy,givenchy,2025-08-01,62.0
givenchy,givenchy,2025-09-01,63.0
givenchy,givenchy,2025-10-01,63.0
givenchy,Maison Givenchy,2010-01-01,31.0
givenchy,Maison Givenchy,2010-02-01,33.0
givenchy,Maison Givenchy,2010-03-01,32.0
givenchy,Maison Givenchy,2010-04-01,30.0
givenchy,Maison Givenchy,2010-05-01,32.0
givenchy,Maison Givenchy,2010-06-01,26.0
givenchy,Maison Givenchy,2010-07-01,29.0
givenchy,Maison Givenchy,2010-08-01,29.0
givenchy,Maison Givenchy,2010-09-01,31.0
givenchy,Maison Givenchy,2010-10-01,32.0
givenchy,Maison Givenchy,2010-11-01,36.0
givenchy,Maison Givenchy,2010-12-01,51.0
givenchy,Maison Givenchy,2011-01-01,33.0
givenchy,Maison Givenchy,2011-02-01,32.0
givenchy,Maison Givenchy,2011-03-01,34.0
givenchy,Maison Givenchy,2011-04-01,31.0
givenchy,Maison Givenchy,2011-05-01,32.0
givenchy,Maison Givenchy,2011-06-01,31.0
givenchy,Maison Givenchy,2011-07-01,29.0
givenchy,Maison Givenchy,2011-08-01,30.0
givenchy,Maison Givenchy,2011-09-01,31.0
givenchy,Maison Givenchy,2011-10-01,34.0
givenchy,Maison Givenchy,2011-11-01,38.0
givenchy,Maison Givenchy,2011-12-01,52.0
givenchy,Maison Givenchy,2012-01-01,36.0
givenchy,Maison Givenchy,2012-02-01,37.0
givenchy,Maison Givenchy,2012-03-01,37.0
givenchy,Maison Givenchy,2012-04-01,36.0
givenchy,Maison Givenchy,2012-05-01,40.0
givenchy,Maison Givenchy,2012-06-01,40.0
givenchy,Maison Givenchy,2012-07-01,40.0
givenchy,Maison Givenchy,2012-08-01,43.0
givenchy,Maison Givenchy,2012-09-01,48.0
givenchy,Maison Givenchy,2012-10-01,48.0
givenchy,Maison Givenchy,2012-11-01,54.0
givenchy,Maison Givenchy,2012-12-01,65.0
givenchy,Maison Givenchy,2013-01-01,48.0
givenchy,Maison Givenchy,2013-02-01,48.0
givenchy,Maison Givenchy,2013-03-01,50.0
givenchy,Maison Givenchy,2013-04-01,50.0
givenchy,Maison Givenchy,2013-05-01,55.0
givenchy,Maison Givenchy,2013-06-01,49.0
givenchy,Maison Givenchy,2013-07-01,49.0
givenchy,Maison Givenchy,2013-08-01,52.0
givenchy,Maison Givenchy,2013-09-01,52.0
givenchy,Maison Givenchy,2013-10-01,56.0
givenchy,Maison Givenchy,2013-11-01,59.0
givenchy,Maison Givenchy,2013-12-01,69.0
givenchy,Maison Givenchy,2014-01-01,58.0
givenchy,Maison Givenchy,2014-02-01,55.0
givenchy,Maison Givenchy,2014-03-01,56.0
givenchy,Maison Givenchy,2014-04-01,52.0
givenchy,Maison Givenchy,2014-05-01,59.0
givenchy,Maison Givenchy,2014-06-01,50.0
givenchy,Maison Givenchy,2014-07-01,49.0
givenchy,Maison Givenchy,2014-08-01,48.0
givenchy,Maison Givenchy,2014-09-01,59.0
givenchy,Maison Givenchy,2014-10-01,61.0
givenchy,Maison Givenchy,2014-11-01,59.0
givenchy,Maison Givenchy,2014-12-01,69.0
givenchy,Maison Givenchy,2015-01-01,57.0
givenchy,Maison Givenchy,2015-02-01,57.0
givenchy,Maison Givenchy,2015-03-01,54.0
givenchy,Maison Givenchy,2015-04-01,53.0
givenchy,Maison Givenchy,2015-05-01,53.0
givenchy,Maison Givenchy,2015-06-01,51.0
givenchy,Maison Givenchy,2015-07-01,48.0
givenchy,Maison Givenchy,2015-08-01,51.0
givenchy,Maison Givenchy,2015-09-01,63.0
givenchy,Maison Givenchy,2015-10-01,56.0
givenchy,Maison Givenchy,2015-11-01,61.0
givenchy,Maison Givenchy,2015-12-01,78.0
givenchy,Maison Givenchy,2016-01-01,61.0
givenchy,Maison Givenchy,2016-02-01,58.0
givenchy,Maison Givenchy,2016-03-01,58.0
givenchy,Maison Givenchy,2016-04-01,53.0
givenchy,Maison Givenchy,2016-05-01,59.0
givenchy,Maison Givenchy,2016-06-01,55.0
givenchy,Maison Givenchy,2016-07-01,52.0
givenchy,Maison Givenchy,2016-08-01,49.0
givenchy,Maison Givenchy,2016-09-01,54.0
givenchy,Maison Givenchy,2016-10-01,59.0
givenchy,Maison Givenchy,2016-11-01,61.0
givenchy,Maison Givenchy,2016-12-01,76.0
givenchy,Maison Givenchy,2017-01-01,59.0
givenchy,Maison Givenchy,2017-02-01,62.0
givenchy,Maison Givenchy,2017-03-01,58.0
givenchy,Maison Givenchy,2017-04-01,56.0
givenchy,Maison Givenchy,2017-05-01,53.0
givenchy,Maison Givenchy,2017-06-01,59.0
givenchy,Maison Givenchy,2017-07-01,58.0
givenchy,Maison Givenchy,2017-08-01,59.0
givenchy,Maison Givenchy,2017-09-01,63.0
givenchy,Maison Givenchy,2017-10-01,65.0
givenchy,Maison Givenchy,2017-11-01,76.0
givenchy,Maison Givenchy,2017-12-01,89.0
givenchy,Maison Givenchy,2018-01-01,70.0
givenchy,Maison Givenchy,2018-02-01,68.0
givenchy,Maison Givenchy,2018-03-01,100.0
givenchy,Maison Givenchy,2018-04-01,63.0
givenchy,Maison Givenchy,2018-05-01,81.0
givenchy,Maison Givenchy,2018-06-01,70.0
givenchy,Maison Givenchy,2018-07-01,69.0
givenchy,Maison Givenchy,2018-08-01,67.0
givenchy,Maison Givenchy,2018-09-01,70.0
givenchy,Maison Givenchy,2018-10-01,72.0
givenchy,Maison Givenchy,2018-11-01,82.0
givenchy,Maison Givenchy,2018-12-01,92.0
givenchy,Maison Givenchy,2019-01-01,69.0
givenchy,Maison Givenchy,2019-02-01,70.0
givenchy,Maison Givenchy,2019-03-01,66.0
givenchy,Maison Givenchy,2019-04-01,62.0
givenchy,Maison Givenchy,2019-05-01,68.0
givenchy,Maison Givenchy,2019-06-01,66.0
givenchy,Maison Givenchy,2019-07-01,66.0
givenchy,Maison Givenchy,2019-08-01,63.0
givenchy,Maison Givenchy,2019-09-01,65.0
givenchy,Maison Givenchy,2019-10-01,68.0
givenchy,Maison Givenchy,2019-11-01,80.0
givenchy,Maison Givenchy,2019-12-01,91.0
givenchy,Maison Givenchy,2020-01-01,68.0
givenchy,Maison Givenchy,2020-02-01,61.0
givenchy,Maison Givenchy,2020-03-01,46.0
givenchy,Maison Givenchy,2020-04-01,44.0
givenchy,Maison Givenchy,2020-05-01,53.0
givenchy,Maison Givenchy,2020-06-01,61.0
givenchy,Maison Givenchy,2020-07-01,67.0
givenchy,Maison Givenchy,2020-08-01,59.0
givenchy,Maison Givenchy,2020-09-01,61.0
givenchy,Maison Givenchy,2020-10-01,57.0
givenchy,Maison Givenchy,2020-11-01,64.0
givenchy,Maison Givenchy,2020-12-01,77.0
givenchy,Maison Givenchy,2021-01-01,58.0
givenchy,Maison Givenchy,2021-02-01,58.0
givenchy,Maison Givenchy,2021-03-01,58.0
givenchy,Maison Givenchy,2021-04-01,54.0
givenchy,Maison Givenchy,2021-05-01,56.0
givenchy,Maison Givenchy,2021-06-01,53.0
givenchy,Maison Givenchy,2021-07-01,53.0
givenchy,Maison Givenchy,2021-08-01,53.0
givenchy,Maison Givenchy,2021-09-01,60.0
givenchy,Maison Givenchy,2021-10-01,62.0
givenchy,Maison Givenchy,2021-11-01,68.0
givenchy,Maison Givenchy,2021-12-01,79.0
givenchy,Maison Givenchy,2022-01-01,62.0
givenchy,Maison Givenchy,2022-02-01,61.0
givenchy,Maison Givenchy,2022-03-01,58.0
givenchy,Maison Givenchy,2022-04-01,56.0
